run_id,task_id,agent_id,model_id,model_family,label,seg,n_frag_total,n_steps_total
20260217_mini-v2.0.0_glm-5-high/django__django-15957,django__django-15957,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1095,106
20260217_mini-v2.0.0_glm-5-high/django__django-15973,django__django-15973,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1172,107
20260217_mini-v2.0.0_glm-5-high/django__django-15987,django__django-15987,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,490,42
20260217_mini-v2.0.0_glm-5-high/django__django-16032,django__django-16032,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1707,114
20260217_mini-v2.0.0_glm-5-high/django__django-16082,django__django-16082,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,672,55
20260217_mini-v2.0.0_glm-5-high/django__django-16100,django__django-16100,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1011,76
20260217_mini-v2.0.0_glm-5-high/django__django-16116,django__django-16116,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,850,74
20260217_mini-v2.0.0_glm-5-high/django__django-16136,django__django-16136,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,685,92
20260217_mini-v2.0.0_glm-5-high/django__django-16139,django__django-16139,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,613,56
20260217_mini-v2.0.0_glm-5-high/django__django-16145,django__django-16145,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,524,55
20260217_mini-v2.0.0_glm-5-high/django__django-16255,django__django-16255,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1227,250
20260217_mini-v2.0.0_glm-5-high/django__django-16256,django__django-16256,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1250,110
20260217_mini-v2.0.0_glm-5-high/django__django-16263,django__django-16263,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1631,151
20260217_mini-v2.0.0_glm-5-high/django__django-16315,django__django-16315,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,892,87
20260217_mini-v2.0.0_glm-5-high/django__django-16333,django__django-16333,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,504,48
20260217_mini-v2.0.0_glm-5-high/django__django-16429,django__django-16429,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,368,33
20260217_mini-v2.0.0_glm-5-high/django__django-16454,django__django-16454,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,660,70
20260217_mini-v2.0.0_glm-5-high/django__django-16485,django__django-16485,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,335,30
20260217_mini-v2.0.0_glm-5-high/django__django-16493,django__django-16493,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,546,46
20260217_mini-v2.0.0_glm-5-high/django__django-16502,django__django-16502,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1129,167
20260217_mini-v2.0.0_glm-5-high/django__django-16527,django__django-16527,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,392,43
20260217_mini-v2.0.0_glm-5-high/django__django-16560,django__django-16560,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1269,123
20260217_mini-v2.0.0_glm-5-high/django__django-16569,django__django-16569,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,258,27
20260217_mini-v2.0.0_glm-5-high/django__django-16595,django__django-16595,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,311,29
20260217_mini-v2.0.0_glm-5-high/django__django-16612,django__django-16612,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,551,55
20260217_mini-v2.0.0_glm-5-high/django__django-16631,django__django-16631,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,679,73
20260217_mini-v2.0.0_glm-5-high/django__django-16642,django__django-16642,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,549,44
20260217_mini-v2.0.0_glm-5-high/django__django-16661,django__django-16661,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1057,67
20260217_mini-v2.0.0_glm-5-high/django__django-16662,django__django-16662,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,558,56
20260217_mini-v2.0.0_glm-5-high/django__django-16667,django__django-16667,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,409,32
20260217_mini-v2.0.0_glm-5-high/django__django-16801,django__django-16801,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,470,38
20260217_mini-v2.0.0_glm-5-high/django__django-16819,django__django-16819,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,953,66
20260217_mini-v2.0.0_glm-5-high/django__django-16877,django__django-16877,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,501,52
20260217_mini-v2.0.0_glm-5-high/django__django-16899,django__django-16899,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,380,33
20260217_mini-v2.0.0_glm-5-high/django__django-16901,django__django-16901,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,492,45
20260217_mini-v2.0.0_glm-5-high/django__django-16938,django__django-16938,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,615,62
20260217_mini-v2.0.0_glm-5-high/django__django-16950,django__django-16950,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1530,92
20260217_mini-v2.0.0_glm-5-high/django__django-17029,django__django-17029,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,402,39
20260217_mini-v2.0.0_glm-5-high/django__django-17084,django__django-17084,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1061,92
20260217_mini-v2.0.0_glm-5-high/django__django-17087,django__django-17087,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,540,48
20260217_mini-v2.0.0_glm-5-high/django__django-7530,django__django-7530,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,378,44
20260217_mini-v2.0.0_glm-5-high/django__django-9296,django__django-9296,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,284,23
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,409,55
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-14623,matplotlib__matplotlib-14623,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,868,93
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-20488,matplotlib__matplotlib-20488,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1183,85
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-20676,matplotlib__matplotlib-20676,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,960,84
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-20826,matplotlib__matplotlib-20826,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1071,90
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-20859,matplotlib__matplotlib-20859,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,497,59
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-21568,matplotlib__matplotlib-21568,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1144,94
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-22719,matplotlib__matplotlib-22719,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,490,63
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-22865,matplotlib__matplotlib-22865,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,718,43
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-22871,matplotlib__matplotlib-22871,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,822,48
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-23299,matplotlib__matplotlib-23299,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,808,54
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-23314,matplotlib__matplotlib-23314,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,597,63
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-23412,matplotlib__matplotlib-23412,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,741,67
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-23476,matplotlib__matplotlib-23476,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,625,61
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24026,matplotlib__matplotlib-24026,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,723,56
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24149,matplotlib__matplotlib-24149,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1023,96
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24177,matplotlib__matplotlib-24177,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1150,79
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24570,matplotlib__matplotlib-24570,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,345,36
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,731,72
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24637,matplotlib__matplotlib-24637,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,897,91
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24870,matplotlib__matplotlib-24870,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,829,57
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-24970,matplotlib__matplotlib-24970,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,693,53
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25122,matplotlib__matplotlib-25122,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,583,49
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25287,matplotlib__matplotlib-25287,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,363,34
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25311,matplotlib__matplotlib-25311,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1271,90
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25332,matplotlib__matplotlib-25332,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,530,58
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25479,matplotlib__matplotlib-25479,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1000,73
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25775,matplotlib__matplotlib-25775,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1775,209
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-25960,matplotlib__matplotlib-25960,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1200,83
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26113,matplotlib__matplotlib-26113,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,585,49
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26208,matplotlib__matplotlib-26208,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1505,126
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26291,matplotlib__matplotlib-26291,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,904,82
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26342,matplotlib__matplotlib-26342,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,487,43
20260217_mini-v2.0.0_glm-5-high/matplotlib__matplotlib-26466,matplotlib__matplotlib-26466,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,608,62
20260217_mini-v2.0.0_glm-5-high/mwaskom__seaborn-3069,mwaskom__seaborn-3069,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,966,87
20260217_mini-v2.0.0_glm-5-high/mwaskom__seaborn-3187,mwaskom__seaborn-3187,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1209,136
20260217_mini-v2.0.0_glm-5-high/pallets__flask-5014,pallets__flask-5014,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,494,50
20260217_mini-v2.0.0_glm-5-high/psf__requests-1142,psf__requests-1142,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,557,50
20260217_mini-v2.0.0_glm-5-high/psf__requests-1724,psf__requests-1724,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,457,39
20260217_mini-v2.0.0_glm-5-high/psf__requests-1766,psf__requests-1766,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,280,44
20260217_mini-v2.0.0_glm-5-high/psf__requests-1921,psf__requests-1921,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,714,60
20260217_mini-v2.0.0_glm-5-high/psf__requests-2317,psf__requests-2317,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1201,113
20260217_mini-v2.0.0_glm-5-high/psf__requests-2931,psf__requests-2931,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1563,71
20260217_mini-v2.0.0_glm-5-high/psf__requests-5414,psf__requests-5414,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1305,154
20260217_mini-v2.0.0_glm-5-high/psf__requests-6028,psf__requests-6028,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1050,81
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-2905,pydata__xarray-2905,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1493,236
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-3095,pydata__xarray-3095,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,755,74
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-3151,pydata__xarray-3151,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,527,46
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-3305,pydata__xarray-3305,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,838,75
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-3677,pydata__xarray-3677,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,418,38
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-3993,pydata__xarray-3993,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,582,55
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4075,pydata__xarray-4075,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,615,38
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4094,pydata__xarray-4094,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,716,70
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4356,pydata__xarray-4356,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1622,121
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4629,pydata__xarray-4629,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,384,32
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4687,pydata__xarray-4687,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1414,122
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4695,pydata__xarray-4695,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,433,42
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-4966,pydata__xarray-4966,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,670,52
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6461,pydata__xarray-6461,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,2030,135
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6599,pydata__xarray-6599,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1212,249
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6721,pydata__xarray-6721,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,767,74
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6744,pydata__xarray-6744,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,645,41
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6938,pydata__xarray-6938,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,676,63
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-6992,pydata__xarray-6992,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,771,57
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1564,125
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-7233,pydata__xarray-7233,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,418,36
20260217_mini-v2.0.0_glm-5-high/pydata__xarray-7393,pydata__xarray-7393,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1180,112
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-4551,pylint-dev__pylint-4551,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,901,93
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-4604,pylint-dev__pylint-4604,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,980,94
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-4661,pylint-dev__pylint-4661,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,772,95
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-4970,pylint-dev__pylint-4970,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,763,63
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-6386,pylint-dev__pylint-6386,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,515,46
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-6528,pylint-dev__pylint-6528,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1973,199
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-6903,pylint-dev__pylint-6903,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,296,23
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-7080,pylint-dev__pylint-7080,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,955,114
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-7277,pylint-dev__pylint-7277,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,680,54
20260217_mini-v2.0.0_glm-5-high/pylint-dev__pylint-8898,pylint-dev__pylint-8898,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,2793,224
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-10051,pytest-dev__pytest-10051,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,482,35
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-10081,pytest-dev__pytest-10081,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,539,46
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-10356,pytest-dev__pytest-10356,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,915,121
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-5262,pytest-dev__pytest-5262,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,393,48
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-5631,pytest-dev__pytest-5631,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,416,32
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-5787,pytest-dev__pytest-5787,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,514,51
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-5809,pytest-dev__pytest-5809,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,205,18
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-5840,pytest-dev__pytest-5840,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1642,112
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-6197,pytest-dev__pytest-6197,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1802,85
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-6202,pytest-dev__pytest-6202,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,904,77
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7205,pytest-dev__pytest-7205,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,749,73
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7236,pytest-dev__pytest-7236,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,872,91
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7324,pytest-dev__pytest-7324,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,679,54
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7432,pytest-dev__pytest-7432,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,680,55
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7490,pytest-dev__pytest-7490,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,711,64
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7521,pytest-dev__pytest-7521,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,740,71
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7571,pytest-dev__pytest-7571,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,664,52
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-7982,pytest-dev__pytest-7982,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,403,39
20260217_mini-v2.0.0_glm-5-high/pytest-dev__pytest-8399,pytest-dev__pytest-8399,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,656,90
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-10297,scikit-learn__scikit-learn-10297,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,569,64
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-10844,scikit-learn__scikit-learn-10844,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,786,78
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-10908,scikit-learn__scikit-learn-10908,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,706,66
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-11310,scikit-learn__scikit-learn-11310,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,624,64
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-11578,scikit-learn__scikit-learn-11578,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,565,51
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-12585,scikit-learn__scikit-learn-12585,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,707,64
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,585,62
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-12973,scikit-learn__scikit-learn-12973,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,472,45
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13124,scikit-learn__scikit-learn-13124,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,707,67
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13135,scikit-learn__scikit-learn-13135,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,3184,159
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13142,scikit-learn__scikit-learn-13142,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,573,52
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13328,scikit-learn__scikit-learn-13328,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,583,62
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13439,scikit-learn__scikit-learn-13439,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,492,54
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13496,scikit-learn__scikit-learn-13496,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,625,60
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-13779,scikit-learn__scikit-learn-13779,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,530,49
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14053,scikit-learn__scikit-learn-14053,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,566,47
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14087,scikit-learn__scikit-learn-14087,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,596,58
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14141,scikit-learn__scikit-learn-14141,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,204,20
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14496,scikit-learn__scikit-learn-14496,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,539,42
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14629,scikit-learn__scikit-learn-14629,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,933,158
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14710,scikit-learn__scikit-learn-14710,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,941,92
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14894,scikit-learn__scikit-learn-14894,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,634,94
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-14983,scikit-learn__scikit-learn-14983,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,875,80
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-15100,scikit-learn__scikit-learn-15100,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,318,24
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-25102,scikit-learn__scikit-learn-25102,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1100,122
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-25232,scikit-learn__scikit-learn-25232,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,733,75
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-25747,scikit-learn__scikit-learn-25747,mini-swe-agent-2.0.0,glm-5@high,zhipu,1,all_sent,1384,95
20260217_mini-v2.0.0_glm-5-high/scikit-learn__scikit-learn-25931,scikit-learn__scikit-learn-25931,mini-swe-agent-2.0.0,glm-5@high,zhipu,0,all_sent,1057,110
